file,audio_kmeans_lables,id
602avenue-20260102140813-903194639364338,5,602avenue
602avenue-20260102024611-944563761409955,1,602avenue
2uncle987-20250501162747-2106914173409245,4,2uncle987
2uncle987-20250510171615-773118798591430,8,2uncle987
2uncle987-20250430105442-2755643494807747,4,2uncle987
2uncle987-20250918184821-1749299216321208,7,2uncle987
2uncle987-20250727043748-1569088807473320,2,2uncle987
2uncle987-20250623234949-686259014480695,2,2uncle987
2uncle987-20250311234240-1809547633082933,5,2uncle987
2uncle987-20251201091754-883817217723256,4,2uncle987
2uncle987-20250808220808-1581382166473593,1,2uncle987
2uncle987-20250408011338-1590649938850708,0,2uncle987
2uncle987-20250311234240-1340376461180042,1,2uncle987
2uncle987-20250502025450-1239391194952856,1,2uncle987
2uncle987-20250311234240-1855561948426789,5,2uncle987
2uncle987-20250311234240-4391363607848498,8,2uncle987
2uncle987-20250430101912-2638194816550070,1,2uncle987
2uncle987-20250804051557-1427385288784211,8,2uncle987
2uncle987-20251014132341-1208703947568849,4,2uncle987
2uncle987-20250311234240-1608755680280839,8,2uncle987
2uncle987-20251023040938-788537414265266,4,2uncle987
2uncle987-20251022232151-866167059582381,1,2uncle987
2uncle987-20250311234240-1452721199522481,5,2uncle987
2uncle987-20250311234240-930164589343812,7,2uncle987
2uncle987-20250430055219-901286529149391,8,2uncle987
2uncle987-20250604171540-1225445875663624,4,2uncle987
2uncle987-20250730000327-911616345152353,7,2uncle987
2uncle987-20250802174157-2027702238094085,8,2uncle987
2uncle987-20250311234240-2154329232039354,1,2uncle987
2uncle987-20250311234240-891129847100489,4,2uncle987
2uncle987-20250501041533-879161084823309,7,2uncle987
2uncle987-20250430071017-1466160515142579,8,2uncle987
2uncle987-20250311234240-26070104545952395,1,2uncle987
2uncle987-20250311234240-1464531031917525,5,2uncle987
2uncle987-20250429232805-3367950476706164,8,2uncle987
2uncle987-20250311234240-866719122902138,5,2uncle987
2uncle987-20250311234240-1610689976788767,8,2uncle987
2uncle987-20250530001632-1262838199072225,7,2uncle987
2uncle987-20250311234240-1201464022133636,4,2uncle987
2uncle987-20250311234240-1427070938973651,1,2uncle987
2uncle987-20250925030238-2419519848508552,7,2uncle987
2uncle987-20250503055422-1575041640448298,1,2uncle987
2uncle987-20250629185916-2015452819399860,4,2uncle987
2uncle987-20250314025252-1580395999867290,0,2uncle987
2uncle987-20250806194636-3389966667808908,0,2uncle987
2uncle987-20250503190317-1439851741049965,0,2uncle987
2uncle987-20250324075334-1286548589951164,4,2uncle987
2uncle987-20250321191757-26095855576706977,4,2uncle987
2uncle987-20251031130658-3608276132648903,1,2uncle987
2uncle987-20250326095233-871834575765944,4,2uncle987
2uncle987-20250328115255-3145341432315176,1,2uncle987
2uncle987-20250326202016-1857351981650044,7,2uncle987
2uncle987-20250805193344-25629138400069440,1,2uncle987
2uncle987-20250329205223-848769961547348,1,2uncle987
2uncle987-20250402162250-1575185317066978,1,2uncle987
2uncle987-20250511083508-1525130311897470,7,2uncle987
2uncle987-20250501130513-2176015019870335,8,2uncle987
2uncle987-20250405215045-879801761328248,5,2uncle987
2uncle987-20250502235454-901486095797894,5,2uncle987
2uncle987-20250430130530-1423528639150892,0,2uncle987
2uncle987-20250410233102-913680811068139,4,2uncle987
2uncle987-20250411223112-1200946185559551,5,2uncle987
2uncle987-20260104214626-1647983856556851,7,2uncle987
2uncle987-20250418181824-1419557516214988,7,2uncle987
2uncle987-20250418221029-1198286555698087,0,2uncle987
2uncle987-20250529205546-1216064273965700,7,2uncle987
2uncle987-20250430141230-1884532292262859,4,2uncle987
2uncle987-20250421014147-1729628418423411,7,2uncle987
2uncle987-20250806230915-1600942304150081,7,2uncle987
2uncle987-20250502172928-799488819822396,4,2uncle987
2uncle987-20250425023002-1374593811174758,7,2uncle987
2uncle987-20250430190712-1216105426721999,7,2uncle987
2uncle987-20250628195039-1911215139504147,1,2uncle987
2uncle987-20250503210820-1580947696556909,1,2uncle987
2uncle987-20250507182822-33683992861215907,4,2uncle987
2uncle987-20250506122114-2008438923348550,1,2uncle987
2uncle987-20250701213031-1643973796776748,1,2uncle987
2uncle987-20250722140824-1533528167732641,0,2uncle987
2uncle987-20250509103019-1240686807996493,0,2uncle987
2uncle987-20250710215016-2623189144721356,0,2uncle987
2uncle987-20250831045118-1427351135708237,1,2uncle987
2uncle987-20250515233711-1225820815642410,1,2uncle987
2uncle987-20250618032106-1388723549131677,3,2uncle987
2uncle987-20250727001008-1570135097369071,1,2uncle987
2uncle987-20250702234017-1152186053567339,1,2uncle987
2uncle987-20250521220954-892564263496828,4,2uncle987
2uncle987-20250526230323-1431161831923605,2,2uncle987
2uncle987-20250529023105-749521638211689,1,2uncle987
2uncle987-20250601095023-25611298551845742,7,2uncle987
2uncle987-20250712013125-1385594933298506,1,2uncle987
2uncle987-20250604213238-3495084214001157,7,2uncle987
2uncle987-20250603165935-25906542635679758,1,2uncle987
2uncle987-20250705091047-900780652745104,8,2uncle987
2uncle987-20250605090046-2393171897851904,8,2uncle987
2uncle987-20251109203501-1928924717705721,1,2uncle987
2uncle987-20250914125753-4243332399264768,1,2uncle987
2uncle987-20250608222244-1410631887525637,1,2uncle987
2uncle987-20250611132512-2065738990891425,1,2uncle987
2uncle987-20260103083749-914925747736271,1,2uncle987
2uncle987-20250615025528-919478360616509,8,2uncle987
2uncle987-20250619132417-779886824606144,1,2uncle987
2uncle987-20250619123657-815094391547308,0,2uncle987
2uncle987-20250619020821-1192028069754942,1,2uncle987
2uncle987-20250701180101-1296094895886114,1,2uncle987
2uncle987-20250904233500-1376584753788597,1,2uncle987
2uncle987-20250707132838-915350267614259,1,2uncle987
2uncle987-20251031094705-1934733294104947,8,2uncle987
2uncle987-20250703225511-925919286783751,7,2uncle987
2uncle987-20250911072924-1542878226791732,7,2uncle987
2uncle987-20250805020742-1257351159672862,1,2uncle987
2uncle987-20250806191425-4424905224459743,7,2uncle987
2uncle987-20250909194913-1292554052706346,8,2uncle987
2uncle987-20250926034606-1266597201989175,5,2uncle987
2uncle987-20250711210910-1203212011966609,1,2uncle987
2uncle987-20250720101538-919882793819676,5,2uncle987
2uncle987-20250803114343-1215105683565693,0,2uncle987
2uncle987-20250720141653-1402413274662865,1,2uncle987
2uncle987-20250725065700-866685696201515,2,2uncle987
2uncle987-20250727175654-793021490480798,7,2uncle987
2uncle987-20250807034515-1459108528892891,0,2uncle987
2uncle987-20251108135506-2713624765663577,1,2uncle987
2uncle987-20250911101127-1228145732796340,0,2uncle987
2uncle987-20250723001536-823105797438689,1,2uncle987
2uncle987-20250807012059-3014813485368400,8,2uncle987
2uncle987-20250912132101-2072405503600173,4,2uncle987
2uncle987-20250731192235-877198495085561,1,2uncle987
2uncle987-20250803032356-2106974666742431,4,2uncle987
2uncle987-20250801232901-871519709043894,8,2uncle987
2uncle987-20250804114651-1584728726072184,4,2uncle987
2uncle987-20250806201233-2248596649006110,1,2uncle987
2uncle987-20250908165124-1855846475059309,4,2uncle987
2uncle987-20250806173329-1406473540343086,4,2uncle987
2uncle987-20250806124808-1423801186113815,0,2uncle987
2uncle987-20250807011614-1991052871474912,1,2uncle987
2uncle987-20250807000104-922140117164322,8,2uncle987
2uncle987-20250808204854-2677698172611588,4,2uncle987
2uncle987-20250811220247-890381443607615,5,2uncle987
2uncle987-20260107152542-1281922970445838,7,2uncle987
2uncle987-20250829185155-1687852219264002,7,2uncle987
2uncle987-20250813214745-1717236835927907,7,2uncle987
2uncle987-20250813231213-1805526663476381,1,2uncle987
2uncle987-20250816015945-1577741256705796,8,2uncle987
2uncle987-20250912152945-1571799550676692,2,2uncle987
2uncle987-20250823000515-921193780867810,1,2uncle987
2uncle987-20250827182317-26149890564647885,0,2uncle987
2uncle987-20250902222325-1409127854242228,5,2uncle987
2uncle987-20250905054215-2096012087887274,8,2uncle987
2uncle987-20250906145201-2089952155187673,7,2uncle987
2uncle987-20250907014507-1543588943360733,1,2uncle987
2uncle987-20250906091440-791820440614520,8,2uncle987
2uncle987-20250914101322-1802015143825342,8,2uncle987
2uncle987-20250911000437-1940497970231946,7,2uncle987
2uncle987-20250912020821-870377799231938,8,2uncle987
2uncle987-20250912230322-1241908191407898,8,2uncle987
2uncle987-20250914023842-4244094825868346,8,2uncle987
2uncle987-20250914191412-1617503562583776,8,2uncle987
2uncle987-20250918011850-2512171755866304,1,2uncle987
2uncle987-20250919232146-661161177087855,1,2uncle987
2uncle987-20250920220010-1711457149815779,0,2uncle987
2uncle987-20250924225251-1433320834847835,8,2uncle987
2uncle987-20250925223142-1589106132308426,4,2uncle987
2uncle987-20250927231124-3281982821982035,1,2uncle987
2uncle987-20250930163118-821846233709728,1,2uncle987
2uncle987-20251001222519-1609690110064482,4,2uncle987
2uncle987-20251011234048-1591034482141885,2,2uncle987
2uncle987-20251017212102-1211169237350139,8,2uncle987
2uncle987-20251018215819-872829595754467,7,2uncle987
2uncle987-20251023164618-1216724440031164,8,2uncle987
2uncle987-20251020160138-1569385141219800,1,2uncle987
2uncle987-20251020164148-1458252856165442,7,2uncle987
2uncle987-20251022222959-728930843430134,0,2uncle987
2uncle987-20251025004544-1548094759601828,4,2uncle987
2uncle987-20251028081701-1544281183521773,0,2uncle987
2uncle987-20251027002431-1476174703851559,8,2uncle987
2uncle987-20251030185015-1836766460313336,0,2uncle987
2uncle987-20251028232109-900589689532275,1,2uncle987
2uncle987-20251031015926-1574587713863142,7,2uncle987
2uncle987-20251101215245-1984885685769000,8,2uncle987
2uncle987-20251102224041-1649225636438529,7,2uncle987
2uncle987-20251105213547-860567757030285,1,2uncle987
2uncle987-20251107080053-888847773886720,8,2uncle987
2uncle987-20251105144036-860488933466261,1,2uncle987
2uncle987-20251109014201-1165805119082284,5,2uncle987
2uncle987-20251109223801-26479977044960491,7,2uncle987
2uncle987-20251121114016-904746669181299,1,2uncle987
2uncle987-20251110194912-1183804723521674,1,2uncle987
2uncle987-20251110181600-1181716923744960,2,2uncle987
2uncle987-20251109225053-1591797558729307,8,2uncle987
2uncle987-20251111082637-33446733461641126,8,2uncle987
2uncle987-20251111183854-981068157827568,1,2uncle987
2uncle987-20251112223537-2904051996603169,4,2uncle987
2uncle987-20251113203303-865291369659947,8,2uncle987
2uncle987-20251119024055-1420079536484872,1,2uncle987
2uncle987-20251115204648-25641745128825728,1,2uncle987
2uncle987-20251121154222-1346487597234196,4,2uncle987
2uncle987-20251121021205-1771710040162734,1,2uncle987
2uncle987-20251118194013-928251456296361,1,2uncle987
2uncle987-20251120233119-920143137213086,8,2uncle987
khshu_-20250709211711-1474862327673897,2,khshu_
khshu_-20250930031151-1624378082036085,8,khshu_
khshu_-20260117084031-1282882297007252,5,khshu_
khshu_-20250706145947-1244782810914729,8,khshu_
khshu_-20250214141943-2142533299878591,1,khshu_
khshu_-20250712210437-1213351154266527,1,khshu_
khshu_-20250227210505-908662271530878,0,khshu_
khshu_-20260121093645-1399132255282272,1,khshu_
khshu_-20260103064142-1233342455437429,2,khshu_
khshu_-20250315141026-1629262918433176,5,khshu_
khshu_-20251227191335-1249017013795430,4,khshu_
khshu_-20250702072023-2258782991613101,1,khshu_
khshu_-20250803151745-1232763091670213,1,khshu_
khshu_-20250702000805-1920948728629380,5,khshu_
khshu_-20250402024013-1422132049581197,5,khshu_
khshu_-20250403165753-2079485566227807,1,khshu_
khshu_-20250727222614-1123022929834860,0,khshu_
khshu_-20250422205014-26864813379775128,5,khshu_
khshu_-20250426124009-1414713473767303,7,khshu_
khshu_-20250621142559-1234398781980407,1,khshu_
khshu_-20250625000317-1857528438223316,5,khshu_
khshu_-20250725225031-2511212535959946,5,khshu_
khshu_-20251023075709-1607655263880119,1,khshu_
khshu_-20250713011048-1610462190157355,7,khshu_
khshu_-20250806205223-2705864479806881,1,khshu_
khshu_-20250530201654-3721017778035261,1,khshu_
khshu_-20250630151731-1936535467074473,5,khshu_
khshu_-20250916093852-1214215293648441,1,khshu_
khshu_-20250725152313-2362192950870113,0,khshu_
khshu_-20250610213234-930772389898260,5,khshu_
khshu_-20250805113313-1009476938908826,1,khshu_
khshu_-20250804172325-1595328618369848,5,khshu_
khshu_-20250707084248-2222539508275514,8,khshu_
khshu_-20250707142027-908604591705749,7,khshu_
khshu_-20250806230357-1556535568973727,2,khshu_
khshu_-20250806235022-1411343207297987,2,khshu_
khshu_-20251203131056-912855011676548,7,khshu_
khshu_-20250904030222-4304325253149684,1,khshu_
khshu_-20250806023938-1414004880187965,5,khshu_
khshu_-20251119165204-2166584330839611,1,khshu_
khshu_-20250803185515-2119081165538939,0,khshu_
khshu_-20250806161514-886058810876947,4,khshu_
khshu_-20250829210641-1707551721199016,5,khshu_
khshu_-20251119165209-25620650587562329,2,khshu_
khshu_-20250831185526-1223825066371743,3,khshu_
khshu_-20250830051517-1406995330328217,0,khshu_
khshu_-20250829145913-2125960334902063,4,khshu_
khshu_-20250919224932-772579525397713,1,khshu_
khshu_-20250911175957-1383482806341854,2,khshu_
khshu_-20250911181147-1239005074898343,5,khshu_
khshu_-20250914173530-936328278744890,5,khshu_
khshu_-20251001031945-691922590574482,5,khshu_
khshu_-20251002203112-3143538762492568,8,khshu_
khshu_-20251010122040-26145106315120730,5,khshu_
khshu_-20251008185326-1217204217167707,5,khshu_
khshu_-20251015200153-893083680125065,0,khshu_
khshu_-20251018235724-1290205166420458,1,khshu_
khshu_-20251027201432-1474980154191745,4,khshu_
khshu_-20251101230014-1837397833598006,5,khshu_
khshu_-20251028034011-909806481515960,1,khshu_
khshu_-20251029171342-2028647437982284,1,khshu_
khshu_-20251101094125-2288995421597260,4,khshu_
khshu_-20251119120703-900284672693865,8,khshu_
khshu_-20251105231101-762920526412203,7,khshu_
khshu_-20251115105727-4369288499972090,7,khshu_
khshu_-20251120101248-2398540450589676,5,khshu_
khshu_-20251122042233-884991200944474,5,khshu_
khshu_-20251124013506-3344580025721947,8,khshu_
khshu_-20251222205329-2450913458660636,2,khshu_
khshu_-20251215171449-2310380529439273,1,khshu_
khshu_-20251205195610-2116343465773761,7,khshu_
khshu_-20251213230900-2322323028235973,2,khshu_
khshu_-20251226173010-25459646637040700,8,khshu_
khshu_-20251217000420-874691692107416,0,khshu_
khshu_-20251220215904-1934516204158087,2,khshu_
khshu_-20251228133052-1388935893035804,8,khshu_
khshu_-20260101183607-917845750929770,1,khshu_
khshu_-20260102015150-791357377327182,8,khshu_
5inana-20250630020712-933724415672699,1,5inana
5inana-20250113083334-1190417093169961,0,5inana
5inana-20250705163135-878390991763230,1,5inana
5inana-20250302213505-25975104132174059,1,5inana
5inana-20250711223827-928724016513950,1,5inana
5inana-20250314073432-1447074540347041,1,5inana
5inana-20250508064327-1231918062400462,0,5inana
5inana-20250511181552-3124900797698982,1,5inana
5inana-20250630024030-1454810556297106,5,5inana
5inana-20250623201712-874625972070114,0,5inana
5inana-20250701123040-937232652216330,0,5inana
5inana-20251017080541-877316665131849,0,5inana
0_shufen-20250906174039-894684720405347,0,0_shufen
0_shufen-20260108162629-1291469292822937,0,0_shufen
0_shufen-20250906132124-657432210765866,1,0_shufen
0_shufen-20250705165729-1393655405202276,0,0_shufen
0_shufen-20250904140410-1447376430235569,1,0_shufen
0_shufen-20251005004704-1312076044286364,1,0_shufen
0_shufen-20250305064036-766487259340008,0,0_shufen
0_shufen-20250911084048-896432156127037,0,0_shufen
0_shufen-20250912151159-1969397717344780,1,0_shufen
0_shufen-20250911095903-4260731734242856,1,0_shufen
0_shufen-20251210223053-1221132536826852,0,0_shufen
0_shufen-20250909231624-918933700645823,1,0_shufen
0_shufen-20250930013642-1674118730414498,1,0_shufen
0_shufen-20250305064036-1430336078496526,0,0_shufen
0_shufen-20250910181906-1712588466381954,0,0_shufen
0_shufen-20250428071951-1947389076163325,1,0_shufen
0_shufen-20250905070450-1461416632060937,1,0_shufen
0_shufen-20250910221900-1827059617975966,0,0_shufen
0_shufen-20250907052618-917708198102607,1,0_shufen
0_shufen-20250912171559-4295381947399091,0,0_shufen
0_shufen-20250903152847-2677577962592428,0,0_shufen
0_shufen-20250910221808-752521324184106,1,0_shufen
0_shufen-20260105141248-914404301125361,1,0_shufen
0_shufen-20250904190626-25726444630315954,0,0_shufen
0_shufen-20250906090959-1433691898406543,0,0_shufen
0_shufen-20250918164511-1593137371730113,1,0_shufen
0_shufen-20250904171517-1196888019196186,0,0_shufen
0_shufen-20250904152353-729899526658069,0,0_shufen
0_shufen-20250830020541-1422213052618873,1,0_shufen
0_shufen-20250903023435-2964603773749611,0,0_shufen
0_shufen-20250910134014-1227562825418616,1,0_shufen
0_shufen-20260122072714-1469676014517354,1,0_shufen
0_shufen-20250904041023-4261504497398681,1,0_shufen
0_shufen-20250905211057-1218230043289605,0,0_shufen
0_shufen-20250904190308-869130576000209,0,0_shufen
0_shufen-20250905012518-1294397242515994,0,0_shufen
0_shufen-20250910071400-935239535830022,0,0_shufen
0_shufen-20250828175421-870861292486670,1,0_shufen
0_shufen-20250903041712-1564497264617068,0,0_shufen
0_shufen-20250906073531-1252052250149346,1,0_shufen
0_shufen-20250903140356-1918596815532232,1,0_shufen
0_shufen-20250901133301-795960446842082,0,0_shufen
0_shufen-20250904165738-1944821433052326,1,0_shufen
0_shufen-20251030004616-1463068988755276,0,0_shufen
0_shufen-20251023124807-26148841931367902,1,0_shufen
0_shufen-20250902190256-1774419209918701,1,0_shufen
0_shufen-20250912002603-1449114766806030,0,0_shufen
0_shufen-20250727225336-1259903872723856,2,0_shufen
0_shufen-20250830204134-1142487931145066,0,0_shufen
0_shufen-20250724205248-907783428386427,1,0_shufen
0_shufen-20250906191843-1654263582228894,0,0_shufen
0_shufen-20250903021645-1740247386951366,0,0_shufen
0_shufen-20250907041415-776152268880837,0,0_shufen
0_shufen-20250910193009-1825911321439722,1,0_shufen
0_shufen-20250906143729-1591259341910534,0,0_shufen
0_shufen-20250910042300-4565964073636444,0,0_shufen
0_shufen-20250910162646-1552439516047192,0,0_shufen
0_shufen-20250903171136-2160370448111769,0,0_shufen
0_shufen-20250905152055-3835027656806284,0,0_shufen
0_shufen-20250912012117-1790269458323474,0,0_shufen
0_shufen-20250829032918-2798472257172872,0,0_shufen
0_shufen-20250904223800-1589940985582024,0,0_shufen
0_shufen-20250831081007-903878472291382,0,0_shufen
0_shufen-20250917190739-1971244733427815,0,0_shufen
0_shufen-20250923155056-2073803733407582,0,0_shufen
0_shufen-20250929192330-1397133678519452,0,0_shufen
0_shufen-20251005114332-1672639147236144,0,0_shufen
0_shufen-20251008045204-1973821920219234,1,0_shufen
0_shufen-20251209053058-1464077632060535,8,0_shufen
0_shufen-20251011183947-3743846762424272,0,0_shufen
0_shufen-20251020112352-1226625612257659,0,0_shufen
0_shufen-20251031110256-1879146389459228,1,0_shufen
0_shufen-20251031195201-1235106771378448,0,0_shufen
0_shufen-20251030004957-1224032665953959,1,0_shufen
0_shufen-20251103172337-25890501347256455,0,0_shufen
0_shufen-20260226011226-2920721911616960,1,0_shufen
0_shufen-20251114150902-3288154788032886,0,0_shufen
0_shufen-20251215151359-2117163152368587,1,0_shufen
0_shufen-20251208180938-882322227951342,1,0_shufen
0_shufen-20251208180741-1211721060594889,8,0_shufen
0_shufen-20251208102511-806486915785318,0,0_shufen
0_shufen-20251208135743-2660784704301085,1,0_shufen
0_shufen-20251210231544-1439731317814547,0,0_shufen
0_shufen-20251216140236-902351449062684,1,0_shufen
0_shufen-20251216184210-1158894822989695,0,0_shufen
0_shufen-20251218102358-1212158867689248,0,0_shufen
0_shufen-20251219105044-890347023736561,0,0_shufen
0_shufen-20251220143221-1256742189711687,0,0_shufen
0_shufen-20251220102723-1390814852529963,0,0_shufen
0_shufen-20251227150322-836951606034502,8,0_shufen
0_shufen-20251230212005-921660976966312,1,0_shufen
0_shufen-20251225004150-1400076305196908,1,0_shufen
0_shufen-20251225174525-788341014281509,1,0_shufen
cocowine0205-20250216054206-1243305657946990,4,cocowine0205
cocowine0205-20250216054206-1588216349111274,5,cocowine0205
cocowine0205-20250216054206-906721855402403,4,cocowine0205
cocowine0205-20250216054206-1421997639621563,4,cocowine0205
cocowine0205-20260222123148-790138397471530,7,cocowine0205
cocowine0205-20250216054206-1103541641904157,2,cocowine0205
cocowine0205-20250216054206-2661582294221300,6,cocowine0205
cocowine0205-20251211195141-1476024013877212,7,cocowine0205
cocowine0205-20250216054206-1428051818964391,4,cocowine0205
cocowine0205-20250226073802-925689863279507,4,cocowine0205
cocowine0205-20250216054206-958324206872954,4,cocowine0205
cocowine0205-20250216054206-1993407604858421,6,cocowine0205
cocowine0205-20250216054206-1820814861941394,4,cocowine0205
cocowine0205-20250216054206-4274512262859288,2,cocowine0205
cocowine0205-20250327151749-908147598744553,4,cocowine0205
cocowine0205-20250216054206-1313816733906844,2,cocowine0205
cocowine0205-20250503180941-1829417657747796,4,cocowine0205
cocowine0205-20250216054206-1986464225414377,2,cocowine0205
cocowine0205-20250803235135-1599132964460871,6,cocowine0205
cocowine0205-20250216054206-1429211071919558,4,cocowine0205
cocowine0205-20250216054206-1515779553882840,2,cocowine0205
cocowine0205-20250328223712-923523643590321,2,cocowine0205
cocowine0205-20250216054206-2326548057842256,6,cocowine0205
cocowine0205-20250216054206-1375443867957886,2,cocowine0205
cocowine0205-20250216054206-1242935414651783,4,cocowine0205
cocowine0205-20250216054206-801704859006364,8,cocowine0205
cocowine0205-20250216054207-931332009839772,4,cocowine0205
cocowine0205-20250725143629-3302868243221181,8,cocowine0205
cocowine0205-20250216054206-933015502604801,4,cocowine0205
cocowine0205-20250930161221-936700228797530,6,cocowine0205
cocowine0205-20250216054206-1627717941749202,4,cocowine0205
cocowine0205-20250216054206-702177962983851,2,cocowine0205
cocowine0205-20250216054206-909505438462305,4,cocowine0205
cocowine0205-20250216054206-3801744510132824,0,cocowine0205
cocowine0205-20250216054206-1814692689083801,6,cocowine0205
cocowine0205-20250216054206-1907503616535688,4,cocowine0205
cocowine0205-20250216054206-1533304761520515,2,cocowine0205
cocowine0205-20250216054206-2686418985091932,2,cocowine0205
cocowine0205-20250216115523-25717158014572871,2,cocowine0205
cocowine0205-20250325164105-1425085388612287,4,cocowine0205
cocowine0205-20250216054206-849725604739131,2,cocowine0205
cocowine0205-20250217100535-1617257429400233,6,cocowine0205
cocowine0205-20250402184909-2700889626941824,2,cocowine0205
cocowine0205-20250216054206-1565545781166597,2,cocowine0205
cocowine0205-20250805213924-2062244817896312,2,cocowine0205
cocowine0205-20250218031505-3426159737521994,2,cocowine0205
cocowine0205-20250804151108-1975799529679749,2,cocowine0205
cocowine0205-20250722214601-1260943239573546,2,cocowine0205
cocowine0205-20250223212504-1243831747961932,6,cocowine0205
cocowine0205-20250225000506-1451623256602505,2,cocowine0205
cocowine0205-20250222183505-913773734953549,2,cocowine0205
cocowine0205-20250807015359-2142988846447638,4,cocowine0205
cocowine0205-20250224163507-931084905961927,4,cocowine0205
cocowine0205-20250830163115-1553122652446810,2,cocowine0205
cocowine0205-20250224235504-1974873353420231,6,cocowine0205
cocowine0205-20250227174506-913390858110334,2,cocowine0205
cocowine0205-20250228163504-946179251073394,2,cocowine0205
cocowine0205-20250530034751-923806300362135,4,cocowine0205
cocowine0205-20250416190336-879647344901157,4,cocowine0205
cocowine0205-20250303135507-1619142862351422,7,cocowine0205
cocowine0205-20250304011507-1239189528328912,7,cocowine0205
cocowine0205-20250304144504-1284813203548458,2,cocowine0205
cocowine0205-20250305170505-932285329185237,2,cocowine0205
cocowine0205-20250309085507-1430224778644875,4,cocowine0205
cocowine0205-20250309130025-1626506348348725,6,cocowine0205
cocowine0205-20250306213506-1673441753639625,2,cocowine0205
cocowine0205-20250327192848-1581553449770467,4,cocowine0205
cocowine0205-20250308191504-2427497451098069,4,cocowine0205
cocowine0205-20250415014854-911135341894458,2,cocowine0205
cocowine0205-20250716170054-2364847440681608,2,cocowine0205
cocowine0205-20250311161505-851544001273017,4,cocowine0205
cocowine0205-20250502023847-1602686607646194,4,cocowine0205
cocowine0205-20250325054400-903620289129021,6,cocowine0205
cocowine0205-20250705181616-1233496735598007,2,cocowine0205
cocowine0205-20250316193508-1261975086035075,4,cocowine0205
cocowine0205-20250316211950-900940936267735,4,cocowine0205
cocowine0205-20250321205505-940529702251344,2,cocowine0205
cocowine0205-20250321234156-26722243004026406,4,cocowine0205
cocowine0205-20250319162505-2045214709674440,2,cocowine0205
cocowine0205-20250324020631-925587347004683,6,cocowine0205
cocowine0205-20250806213005-880113481523077,7,cocowine0205
cocowine0205-20250326144503-3965123943786248,4,cocowine0205
cocowine0205-20250723063700-865095349896206,4,cocowine0205
cocowine0205-20250324010506-1364771602000945,2,cocowine0205
cocowine0205-20250723023011-1248937070717147,2,cocowine0205
cocowine0205-20250324222504-848329347787078,4,cocowine0205
cocowine0205-20250330205508-912091318220237,6,cocowine0205
cocowine0205-20250712161555-1094591899497286,2,cocowine0205
cocowine0205-20250328142504-1785751072382772,2,cocowine0205
cocowine0205-20250412170507-2104391047025686,4,cocowine0205
cocowine0205-20250401035137-2015997029025395,1,cocowine0205
cocowine0205-20250401180504-1251618960509935,4,cocowine0205
cocowine0205-20250803144311-1291548276165495,2,cocowine0205
cocowine0205-20251208223742-919260051084197,6,cocowine0205
cocowine0205-20250606071544-809132625547160,8,cocowine0205
cocowine0205-20250407011506-608073989068038,0,cocowine0205
cocowine0205-20250407152505-808070598279335,2,cocowine0205
cocowine0205-20250408132508-941007494972371,3,cocowine0205
cocowine0205-20250408161505-4248586502056628,2,cocowine0205
cocowine0205-20250409164505-915400661112392,2,cocowine0205
cocowine0205-20250414103505-1447999426983633,6,cocowine0205
cocowine0205-20250413105507-1468221534879704,2,cocowine0205
cocowine0205-20250413014505-806779211758090,4,cocowine0205
cocowine0205-20250418100505-1595194578201597,2,cocowine0205
cocowine0205-20250414093504-2142528699827578,2,cocowine0205
cocowine0205-20250429204552-1419241439948389,4,cocowine0205
cocowine0205-20250416164506-953891300661194,7,cocowine0205
cocowine0205-20250928011147-2043463839546206,6,cocowine0205
cocowine0205-20250419125505-2322674868244386,7,cocowine0205
cocowine0205-20250627234511-1559847061768328,2,cocowine0205
cocowine0205-20250420202504-1184591693527664,2,cocowine0205
cocowine0205-20250530020216-1273358411524691,2,cocowine0205
cocowine0205-20250422201507-909238751864877,4,cocowine0205
cocowine0205-20250422223739-1644726683220197,2,cocowine0205
cocowine0205-20250916111649-26261918280109234,2,cocowine0205
cocowine0205-20250527231655-1250172433117203,6,cocowine0205
cocowine0205-20250425132505-2039788650202068,4,cocowine0205
cocowine0205-20250802184815-1226440952803027,2,cocowine0205
cocowine0205-20250807024052-946293531388737,2,cocowine0205
cocowine0205-20250709231038-1446263460216227,4,cocowine0205
cocowine0205-20260121041302-2509886736080941,7,cocowine0205
cocowine0205-20250430000506-898964806460564,2,cocowine0205
cocowine0205-20250722194712-919615340931962,2,cocowine0205
cocowine0205-20250505010504-1608069323736978,6,cocowine0205
cocowine0205-20260110122735-1251910806435133,2,cocowine0205
cocowine0205-20250503105506-1567121194363529,2,cocowine0205
cocowine0205-20250721183224-2447428862337966,4,cocowine0205
cocowine0205-20250503012507-1447008693671317,4,cocowine0205
cocowine0205-20250503232505-2113479022776341,2,cocowine0205
cocowine0205-20260106155240-1571110730861260,2,cocowine0205
cocowine0205-20250706125437-1648532132967962,2,cocowine0205
cocowine0205-20260106211635-4234774736833985,6,cocowine0205
cocowine0205-20250805025244-769843422475730,2,cocowine0205
cocowine0205-20250726175345-1329740125618048,2,cocowine0205
cocowine0205-20250511173505-1306380964635911,4,cocowine0205
cocowine0205-20250719154316-2160925418092953,4,cocowine0205
cocowine0205-20250510204507-1798859157453071,4,cocowine0205
cocowine0205-20250513144506-1420328646230141,4,cocowine0205
cocowine0205-20250529223141-1549587282778584,2,cocowine0205
