file,visual_kmeans_lables,id
3ctim-20251221163009-1413939933200411,1,3ctim
3ctim-20251222224006-1447586326768023,3,3ctim
3ctim-20251224130007-2093072114783803,1,3ctim
3ctim-20251226193006-1734280297533058,1,3ctim
3ctim-20251229175006-1434619341348997,1,3ctim
3ctim-20251229204009-1493581312334637,1,3ctim
3ctim-20251230191005-940515681644966,1,3ctim
3ctim-20260103004008-25924124177208382,1,3ctim
3ctim-20260106173005-1980985655846717,1,3ctim
3ctim-20260103235619-1971451643808436,2,3ctim
